q1,q2,q3,q4,q5,q6,q7,q29,q58,q65,q67,weight,stratum,psu
5,1,1,2,A,1.63,58.97,1,1,1,1,0.007,300,58418
5,2,2,1,A,1.78,96.62,1,1,1,4,0.02,300,58418
5,2,2,1,E,1.83,79.38,1,1,1,2,0.3736,300,58675
5,1,2,2,A,1.65,61.24,1,2,1,1,0.1522,300,58675
4,1,2,1,E,1.55,44.45,1,2,1,1,0.306,300,58675
6,2,3,1,A,1.7,54.43,3,2,1,3,0.401,300,58675
4,2,2,1,E,1.85,113.4,1,1,1,1,0.3736,300,58675
4,1,2,1,E,1.5,58.97,1,1,1,1,0.306,300,58675
5,2,2,1,E,1.9,54.43,1,1,1,1,0.3736,300,58675
5,1,2,1,E,1.68,56.7,1,2,1,3,0.306,300,58675
4,1,2,2,E,1.65,52.62,1,2,1,4,0.5775,300,58675
5,1,2,2,B,1.57,74.84,3,1,1,1,0.4779,300,58675
4,1,2,2,A,1.57,83.92,1,2,1,1,0.1522,300,58675
4,2,1,2,E,1.78,76.2,1,1,1,3,0.6141,300,58675
4,1,2,1,E,1.55,47.17,1,1,1,1,0.306,300,58675
5,1,1,1,,1.65,56.7,1,1,1,4,0.3651,300,58675
4,2,2,1,E,1.8,79.38,1,2,1,1,0.3736,300,58675
5,1,2,2,A,1.6,49.9,1,1,1,1,0.1522,300,58675
4,2,2,1,A   E,1.7,60.78,1,2,1,2,0.3736,300,58675
5,2,2,2,E,1.73,83.92,1,1,1,1,0.7468,300,58675
6,1,3,2,A,1.6,83.46,1,1,1,1,0.0682,300,58675
4,1,2,1,E,1.63,52.16,2,1,1,3,0.306,300,58675
4,1,2,1,A   E,1.52,47.63,2,3,1,2,0.306,300,58675
5,1,2,1,E,1.65,56.25,1,4,1,2,0.306,300,58675
4,1,1,2,E,1.63,45.36,1,1,1,2,0.5967,300,58675
7,2,4,2,E,1.68,49.9,1,1,1,2,0.5021,300,58675
5,1,2,1,C,1.63,56.7,1,2,1,1,0.306,300,58675
4,1,2,2,E,1.65,52.62,1,2,1,1,0.5775,300,58675
4,2,2,2,E,1.8,65.32,1,2,1,4,0.7468,300,58675
7,2,4,2,E,1.75,68.04,1,7,1,2,4.0651,300,58391
5,1,2,2,E,1.68,57.61,1,2,1,1,3.899,300,58391
5,2,2,2,B,1.7,57.61,1,1,1,2,2.4668,300,58391
4,2,1,2,E,1.73,56.7,1,2,1,2,3.7499,300,58391
4,2,2,2,E,1.8,48.99,1,1,1,4,3.7735,300,58391
5,2,3,2,B  E,1.73,72.58,1,1,1,4,3.8405,300,58391
5,1,2,2,E,1.78,56.7,1,2,1,4,3.899,300,58391
4,2,2,2,E,1.8,70.31,1,1,1,3,3.7735,300,58391
4,2,1,1,E,1.73,63.5,1,1,1,3,3.9469,300,58391
4,2,2,2,E,1.8,81.65,1,1,1,3,3.7735,300,58391
4,1,2,1,E,1.63,48.54,1,3,1,2,3.6828,300,58391
6,1,4,2,E,1.75,68.04,1,2,1,1,4.0009,300,58391
4,2,2,2,E,1.73,72.58,1,1,1,2,3.7735,300,58391
3,2,1,2,E,,,1,1,1,1,3.7499,300,58391
5,2,2,1,C,1.88,78.02,1,1,1,2,2.7738,300,58391
5,2,2,2,B DE,1.73,58.06,1,3,1,2,2.4668,300,58391
4,2,2,1,E,1.8,77.11,1,1,1,1,2.7738,300,58391
4,2,2,2,E,1.83,74.84,1,1,1,1,3.7735,300,58391
4,2,1,2,C,1.83,111.13,3,,1,1,3.9718,300,58391
4,2,2,2,E,1.63,58.06,1,1,1,4,3.7735,300,58391
4,2,2,2,E,1.7,51.26,1,2,1,2,3.7735,300,58391
6,2,3,1,E,1.9,86.18,1,4,1,2,3.9913,300,58391
4,2,1,2,E,1.78,61.69,1,1,1,3,3.7499,300,58391
6,2,4,2,B,1.68,61.24,1,3,1,2,3.5862,300,58391
4,2,2,2,E,1.83,87.09,1,1,1,4,3.7735,300,58391
4,2,2,2,B  E,1.85,72.58,1,1,1,2,3.7735,300,58391
5,1,2,2,E,1.63,58.97,1,1,1,1,3.899,300,58391
3,2,1,1,E,1.9,68.95,1,1,1,2,3.9469,300,58391
4,2,1,1,E,1.78,54.43,1,1,1,2,3.9469,300,58391
4,2,2,1,C E,1.78,70.31,1,1,1,2,2.7738,300,58391
6,2,3,2,E,1.75,70.31,1,1,1,2,3.8405,300,58391
7,1,4,2,D,1.68,68.04,1,1,1,4,3.667,300,58391
7,2,4,2,E,1.75,83.01,1,4,1,2,4.0651,300,58391
3,2,1,2,E,1.68,66.23,1,1,1,4,3.7499,300,58391
5,1,3,2,B  E,1.65,64.86,1,1,1,1,3.7522,300,58391
4,2,2,2,C,1.78,117.94,1,1,1,1,2.5055,300,58391
4,2,2,2,E,1.68,54.43,1,1,1,4,3.7735,300,58391
4,2,2,2,B  E,1.78,61.24,1,1,1,4,2.4668,300,58391
6,2,3,2,B  E,1.73,65.77,1,1,1,4,3.8405,300,58391
3,2,1,1,E,1.63,52.16,1,1,2,1,3.9469,300,58391
4,2,2,2,E,1.83,60.33,1,1,1,2,3.7735,300,58391
5,2,2,2,E,1.96,81.65,1,1,1,4,3.7735,300,58391
7,2,4,1,A   E,,,1,1,1,2,4.5952,300,58391
4,2,2,2,E,1.88,83.92,1,1,1,2,3.7735,300,58391
5,2,3,2,E,1.83,65.32,1,2,1,4,3.8405,300,58391
5,2,2,2,E,1.98,147.42,1,,4,2,3.7735,300,58391
5,2,3,2,C,1.78,58.97,1,1,1,2,3.696,300,58391
4,1,2,2,E,1.63,77.11,1,1,1,1,3.899,300,58391
4,2,2,1,E,1.68,58.97,1,1,1,1,2.7738,300,58391
6,2,3,2,C E,1.7,54.43,1,3,1,2,3.8405,300,58391
4,2,2,1,B,1.73,50.8,1,1,1,2,2.7738,300,58391
4,2,2,2,E,1.78,56.7,1,1,1,2,3.7735,300,58391
7,1,3,1,E,1.57,69.4,1,1,1,1,3.7576,300,58391
4,2,2,2,E,1.78,99.79,1,1,1,3,3.7735,300,58391
6,2,3,2,E,1.75,74.84,1,1,1,2,3.8405,300,58391
6,2,3,2,E,1.85,72.58,1,1,1,4,3.8405,300,58391
4,2,1,2,A C E,1.65,58.97,1,1,1,2,1.0339,300,58391
5,2,2,2,E,1.83,68.04,1,2,1,2,3.7735,300,58391
5,1,3,1,E,1.78,74.84,1,1,1,4,3.7576,300,58391
5,2,3,2,E,1.8,79.38,2,7,1,2,3.8405,300,58391
4,2,2,2,C,1.88,77.11,1,1,1,2,2.5055,300,58391
6,1,3,2,E,1.63,61.24,1,1,1,1,3.7522,300,58391
6,2,4,2,C,1.8,104.33,1,1,1,1,4.1508,300,58391
4,1,1,1,E,1.75,68.95,1,3,1,1,3.303,300,58391
5,2,2,2,C,1.7,61.24,1,1,1,2,2.5055,300,58391
5,1,3,2,E,,,1,1,1,,3.7522,300,58391
6,2,4,2,C,1.83,97.52,1,1,1,1,4.1508,300,58391
6,2,4,2,E,1.83,68.95,1,2,1,2,4.0651,300,58391
4,2,2,1,,1.75,67.13,3,4,1,2,2.7738,300,58391
6,1,3,1,C E,1.52,56.7,1,2,1,1,3.7576,300,58391
6,2,4,2,CD,1.8,79.38,1,1,1,2,4.1508,300,58391
7,2,4,2,E,1.78,68.95,1,5,,,4.0651,300,58391
3,1,1,2,C E,1.45,70.76,3,2,1,1,3.4617,300,58391
3,1,1,2,E,1.6,56.7,1,1,1,4,3.4912,300,58391
4,1,1,2,E,,,1,1,1,1,3.4912,300,58391
4,1,1,2,E,1.6,58.97,1,1,1,1,3.4912,300,58391
3,1,1,2,B,1.57,40.82,1,1,1,4,3.0761,300,58391
3,1,1,2,E,1.65,56.25,1,1,1,1,3.4912,300,58391
3,1,1,2,E,1.68,49.44,1,1,1,4,3.4912,300,58391
7,2,4,2,E,1.73,72.58,1,3,1,1,3.5658,204,87717
6,2,4,1,E,1.85,85.73,1,1,1,4,2.8423,204,87717
7,2,4,1,E,1.8,90.72,1,1,1,1,2.8423,204,87717
7,2,4,2,E,1.75,87.54,1,2,1,3,3.5658,204,87717
7,2,4,1,E,1.8,77.11,1,7,1,4,2.8423,204,87717
6,1,4,2,C E,1.6,86.18,1,1,1,4,4.0009,204,87717
6,1,4,2,B  E,1.65,104.33,1,1,2,4,2.7832,204,87717
7,1,4,2,E,1.7,97.98,1,1,1,1,4.0009,204,87717
7,2,4,1,E,1.68,61.24,1,1,1,2,2.8423,204,87717
7,2,4,2,E,1.83,83.92,1,2,1,2,3.5658,204,87717
7,1,4,1,,1.55,70.31,1,4,1,1,4.6542,204,87717
6,2,4,2,E,1.9,77.11,1,1,1,2,3.5658,204,87717
7,2,4,1,E,1.73,89.36,1,2,1,4,2.8423,204,87717
6,1,4,1,E,1.57,113.4,1,,1,1,4.6542,204,87717
6,1,4,1,E,1.7,63.5,1,3,1,4,4.6542,204,87717
4,2,1,2,C E,1.7,57.61,1,1,1,2,3.7499,204,87717
3,2,1,2,E,1.7,52.16,1,1,1,2,3.7499,204,87717
3,1,1,2,E,1.55,49.9,1,1,1,1,3.4912,204,87717
4,1,1,2,E,1.65,52.16,1,1,1,3,3.4912,204,87717
4,1,1,1,,1.6,46.72,1,1,1,1,3.303,204,87717
4,2,1,2,E,1.85,81.65,1,1,1,2,3.7499,204,87717
3,1,1,2,E,1.73,68.04,1,1,1,1,3.4912,204,87717
3,2,1,1,E,1.73,64.86,1,1,1,3,3.9469,204,87717
3,1,1,1,,,,1,1,1,,3.303,204,87717
7,2,4,1,,,,1,1,2,4,2.8423,204,87717
4,2,1,1,,1.8,65.77,1,1,1,2,3.9469,204,87717
3,1,1,2,E,1.63,81.65,1,1,1,1,3.4912,204,87717
4,2,1,1,,1.73,78.47,,,,,3.9469,204,87717
3,2,1,1,,1.68,62.6,5,7,4,1,3.9469,204,87717
4,1,1,1,,1.55,48.08,1,1,1,1,3.303,204,87717
3,1,1,2,E,1.6,47.63,1,1,1,2,3.4912,204,87717
4,2,1,2,E,1.75,79.38,,,1,1,3.7499,204,87717
4,1,1,1,D,,,1,1,1,1,3.303,204,87717
4,2,1,2,B  E,1.7,61.24,1,1,1,1,3.7499,204,87717
4,2,2,2,B  E,1.68,68.04,1,1,1,4,3.7735,204,87717
5,2,2,1,E,1.7,86.18,1,1,1,1,3.6324,204,87717
4,1,2,1,,1.63,96.62,1,1,1,1,3.6828,204,87717
4,2,2,1,E,,,1,1,1,2,3.6324,204,87717
5,1,2,2,A   E,1.65,52.16,1,,,,1.1837,204,87717
5,2,2,2,E,1.78,120.2,3,1,1,1,3.7735,204,87717
5,2,2,2,B,,,1,,,,1.4481,204,87717
5,1,2,1,,,,1,1,1,1,3.6828,204,87717
5,1,2,1,,1.63,81.65,1,1,1,1,3.6828,204,87717
5,2,2,2,E,1.68,63.5,1,1,1,4,3.7735,204,87717
5,1,2,1,,1.57,54.43,1,1,1,3,3.6828,204,87717
5,1,2,1,D,1.57,65.77,1,3,1,1,3.6828,204,87717
5,1,2,2,E,1.65,68.04,1,1,1,4,3.899,204,87717
5,2,2,2,E,1.88,127.01,1,2,1,1,3.7735,204,87717
5,2,2,2,B,,,1,,2,4,1.4481,204,87717
5,1,2,2,E,1.57,61.24,1,1,1,1,3.899,204,87717
5,1,2,1,E,,,2,1,1,1,3.6828,204,87717
5,2,2,1,,1.7,55.79,1,,,,3.6324,204,87717
5,1,2,2,A,1.57,43.09,1,1,1,2,1.1837,204,87717
7,1,4,2,B,1.57,58.51,1,4,1,1,0.1488,300,88413
6,1,4,2,E,1.7,71.22,1,6,1,3,0.1803,300,88413
4,1,1,1,A   E,,,,,,,0.2277,300,88413
3,2,1,2,E,1.65,45.36,1,1,1,2,0.391,300,88413
6,1,3,1,E,1.73,56.7,1,1,1,3,0.1715,300,88413
4,1,2,1,E,1.57,54.43,1,1,1,1,0.2966,300,88413
6,1,4,2,E,1.73,61.24,1,1,1,1,0.1803,300,88413
6,1,4,2,E,1.5,63.5,1,2,1,1,0.1803,300,88413
3,2,1,,B,,,,,,,0.2153,300,88413
5,2,1,1,A   E,1.7,63.5,1,3,1,3,0.2417,300,88413
5,1,3,1,A   E,1.5,44.45,2,1,3,2,0.1715,300,88413
7,1,4,2,E,1.7,58.97,1,1,1,3,0.1803,300,88413
6,2,4,2,E,1.85,117.94,1,2,1,1,0.2548,300,88413
3,2,1,2,E,1.68,52.16,1,1,1,2,0.391,300,88413
4,2,1,2,E,1.75,63.5,1,3,1,2,0.391,300,88413
5,1,3,2,E,1.78,99.79,1,1,1,4,0.2436,300,88413
4,1,2,2,B,1.57,61.24,3,1,2,1,0.4633,300,88413
6,2,4,2,A   E,1.85,74.84,1,2,1,1,0.0331,300,88413
6,1,4,2,E,1.73,104.33,2,2,2,4,0.1803,300,88413
4,2,1,2,A  D,1.75,52.16,1,,,,0.0311,300,88413
3,1,1,2,E,1.65,68.04,1,1,1,1,0.372,300,88413
6,1,3,2,A   E,1.7,72.58,2,,1,1,0.028,300,88413
5,2,3,2,A,1.88,67.59,1,1,1,2,0.0437,300,88413
6,1,3,1,A   E,1.52,54.43,1,3,1,1,0.1715,300,88413
4,2,1,1,B,,,1,1,1,1,0.2417,300,88413
6,1,3,2,E,1.68,99.79,1,5,1,1,0.2436,300,88413
5,2,3,2,C,1.93,99.79,1,1,1,2,0.1769,300,88413
6,2,3,2,E,1.93,97.52,3,3,2,1,0.3644,300,88413
4,1,2,2,E,1.63,53.52,1,1,1,3,0.5599,300,88413
4,1,2,1,E,1.6,72.58,1,1,1,1,0.2966,300,88413
7,1,4,2,B,1.52,63.5,3,5,1,1,0.1488,300,88413
6,2,4,2,E,1.75,68.04,1,1,2,4,0.2548,300,88413
5,2,3,1,A   E,1.8,61.24,1,2,1,2,0.24,300,88413
4,1,2,2,A,1.63,65.77,1,1,1,4,0.1475,300,88413
4,2,2,1,E,,,1,1,1,1,0.442,300,88413
6,2,4,2,E,1.78,74.84,1,7,1,2,0.2548,300,88413
5,1,3,2,E,1.6,67.13,1,3,1,1,0.2436,300,88413
4,2,2,1,E,1.78,60.78,1,1,1,1,0.442,300,88413
5,2,3,2,E,1.7,54.89,1,1,3,2,0.3644,300,88413
6,1,4,2,E,1.63,58.97,1,1,1,3,0.1803,300,88413
6,1,4,2,E,1.55,70.31,1,3,1,1,0.1803,300,88413
3,2,1,2,B,1.68,63.5,1,,1,1,0.2153,300,88413
5,2,2,2,E,1.8,61.24,1,1,1,2,0.8835,300,88413
4,2,2,2,E,1.73,72.58,1,1,1,4,0.8835,300,88413
6,1,4,2,E,1.6,56.25,1,1,1,1,0.1803,300,88413
7,1,4,2,E,1.75,68.04,1,1,2,4,0.1803,300,88413
3,1,1,2,B,,,1,1,,1,0.2692,300,88413
6,1,3,1,E,1.57,58.97,3,1,1,1,0.1715,300,88413
6,1,4,1,E,1.6,83.92,1,1,1,1,0.0893,300,88413
6,1,4,2,E,1.65,64.41,1,2,1,3,0.1803,300,88413
3,2,1,2,A   E,1.8,61.24,,1,1,2,0.0311,300,88413
4,2,1,,E,,,1,1,4,4,0.391,300,88413
7,1,4,2,E,1.63,52.16,1,1,1,3,0.1803,300,88413
6,1,4,2,E,1.57,47.63,2,1,1,1,0.1803,300,88413
,2,1,2,E,,,1,1,1,2,0.391,300,88413
4,1,1,1,A,1.6,54.43,3,1,1,1,0.2277,300,88413
6,1,3,2,E,1.65,102.97,1,2,1,1,0.2436,300,88413
6,1,4,1,,1.63,97.07,1,1,1,1,0.0893,300,88413
6,1,4,2,E,1.68,68.04,1,2,1,1,0.1803,300,88413
3,1,1,2,E,,,1,1,,,0.372,300,88413
4,1,1,2,C E,1.6,57.15,1,1,1,1,0.372,300,88413
6,1,3,2,E,1.63,95.26,1,1,1,1,0.2436,300,88413
5,2,3,1,E,1.8,74.84,1,1,1,4,0.24,300,88413
5,1,3,1,E,,,1,2,1,1,0.1715,300,88413
5,2,4,1,,1.73,52.16,1,2,1,2,0.1285,300,88413
6,1,4,2,B,1.45,59.88,1,1,1,1,0.1488,300,88413
3,1,1,2,E,1.73,53.52,1,1,1,2,0.372,300,88413
6,2,3,2,E,,,1,1,1,1,0.3644,300,88413
6,1,3,2,AB,1.68,63.5,1,2,1,1,0.028,300,88413
4,2,2,2,B,,,1,1,1,1,0.3931,300,88413
6,1,4,2,E,1.65,48.54,1,1,1,4,0.1803,300,88413
7,1,4,2,E,1.65,56.7,1,3,1,3,0.1803,300,88413
3,2,1,1,E,1.75,56.7,1,1,1,4,0.2417,300,88413
4,1,1,2,E,1.63,63.5,1,1,1,1,0.372,300,88413
5,1,3,1,E,1.57,61.24,1,2,1,1,0.1715,300,88413
6,2,4,1,C E,1.78,92.99,1,3,1,1,0.1285,300,88413
5,2,3,2,E,1.75,83.92,1,1,1,1,0.3644,300,88413
5,1,3,1,E,,,1,1,1,1,0.1715,300,88413
5,2,2,2,E,1.83,82.56,1,5,1,2,0.8835,300,88413
3,2,2,1,,1.7,50.8,1,1,1,,0.442,300,88413
7,2,4,2,D,1.83,94.35,2,1,1,1,0.113,300,88413
5,2,3,1,E,1.85,105.24,1,1,1,1,0.24,300,88413
5,1,3,2,E,,,2,7,1,1,0.2436,300,88413
4,1,2,2,E,1.5,77.11,1,1,1,4,0.5599,300,88413
7,2,4,2,A,1.9,88.45,1,1,1,2,0.0331,300,88413
6,1,4,1,E,1.6,56.7,1,2,1,1,0.0893,300,88413
6,1,4,2,A   E,,,1,7,1,1,0.035,300,88413
3,1,1,2,E,,,2,,,,0.372,300,88413
4,1,1,2,E,1.68,44.45,2,1,1,4,0.372,300,88413
6,1,3,2,E,1.68,77.11,1,1,1,1,0.2436,300,88413
5,2,3,2,E,1.83,72.58,1,1,1,2,0.3644,300,88413
5,1,3,2,E,1.7,63.5,1,2,1,4,0.2436,300,88413
6,2,4,2,E,1.73,90.72,1,1,1,1,0.2548,300,88413
6,2,4,1,,1.75,79.38,1,2,3,4,0.1285,300,88413
4,2,1,1,E,1.7,104.33,1,4,4,1,0.2417,300,88413
5,2,3,2,E,1.9,90.72,1,2,1,4,0.3644,300,88413
5,2,2,1,E,1.73,90.72,1,1,1,1,0.442,300,88413
7,1,4,2,E,1.6,76.2,1,1,1,1,0.1803,300,88413
6,2,4,2,A   E,1.73,63.96,1,,1,2,0.0331,300,88413
4,1,1,1,E,1.57,68.95,1,2,1,1,0.2277,300,88413
3,1,1,2,E,1.6,42.64,1,1,1,3,0.372,300,88413
4,1,2,2,E,1.6,46.27,1,,1,4,0.5599,300,88413
5,1,2,2,E,1.55,52.16,1,1,1,4,0.5599,300,88413
6,,4,2,AB,,,1,1,1,3,0.035,300,88413
6,2,4,2,E,1.73,58.97,2,2,1,4,0.2548,300,88413
5,1,3,2,E,1.57,79.38,1,7,1,1,0.2436,300,88413
5,2,2,2,D,1.83,127.01,1,1,1,3,0.3931,300,88413
5,1,2,2,E,1.73,93.9,1,1,1,1,0.5599,300,88413
6,2,4,2,A   E,1.85,83.92,1,6,1,3,0.0331,300,88413
6,1,4,2,B,1.52,44.45,1,1,1,2,0.1488,300,88413
3,1,1,2,A,1.6,71.22,3,1,1,1,0.0526,300,88413
7,2,4,1,A   E,1.73,70.31,1,,,,0.1285,300,88413
5,1,3,2,E,1.5,48.99,1,2,1,4,0.2436,300,88413
3,2,1,1,,,,1,1,1,4,0.2417,300,88413
3,1,1,2,B,1.57,52.16,1,1,1,3,0.2692,300,88413
5,2,3,2,C E,1.78,54.43,1,1,,2,0.3644,300,88413
4,1,2,1,E,1.57,52.16,1,2,1,1,0.2966,300,88413
5,2,2,2,A C,1.78,72.58,1,1,1,2,0.0726,300,88413
6,2,4,2,E,1.75,65.77,1,1,1,4,0.2548,300,88413
7,2,4,1,,1.78,72.58,1,1,1,3,0.1285,300,88413
4,1,1,2,A,1.55,65.77,,1,1,,0.0526,300,88413
3,1,1,1,A   E,1.6,58.06,1,1,1,3,0.2277,300,88413
5,2,3,1,E,1.75,86.18,1,1,1,1,0.24,300,88413
7,1,4,2,E,,,1,1,1,4,0.1803,300,88413
7,2,4,1,E,1.8,70.31,1,1,1,3,0.1285,300,88413
4,2,1,2,A,1.68,61.24,1,1,1,4,0.0311,300,88413
3,2,1,2,A   E,,,1,1,2,4,0.0311,300,88413
5,2,3,2,E,1.83,70.31,1,1,1,2,0.3644,300,88413
3,1,1,1,E,1.65,63.5,1,1,1,4,0.2277,300,88413
6,1,3,2,E,1.68,65.77,2,2,1,4,0.2436,300,88413
6,1,3,2,E,1.55,52.16,1,1,1,3,0.2436,300,88413
5,1,3,1,E,1.6,72.58,1,1,1,1,0.2233,300,86284
5,2,2,2,E,1.8,72.58,1,2,1,4,0.7262,300,86284
5,2,3,1,,1.78,62.6,1,1,1,2,0.2415,300,86284
5,1,2,1,,,,1,1,1,1,0.2291,300,86284
,1,3,2,E,,,1,,1,1,0.3172,300,86284
3,1,1,2,E,1.63,70.31,1,1,1,1,1.3114,300,86284
4,2,2,2,C,1.63,58.97,1,3,1,4,0.3282,300,86284
5,2,3,2,E,1.83,60.78,,4,1,4,0.3666,300,86284
5,2,3,2,E,1.78,72.58,1,1,1,2,0.3666,300,86284
5,1,3,2,E,1.75,79.38,1,3,1,1,0.3172,300,86284
3,2,1,2,AB  E,1.68,58.06,1,1,1,4,0.1223,300,86284
4,1,2,2,B  E,1.63,50.35,3,3,1,1,0.3579,300,86284
6,1,3,2,E,1.75,72.58,1,1,1,1,0.3172,300,86284
6,2,3,2,E,1.75,68.04,1,3,1,2,0.3666,300,86284
6,1,3,2,E,,,1,1,1,4,0.3172,300,86284
4,1,1,1,E,1.63,52.16,,1,1,3,0.8025,300,86284
5,1,3,1,E,1.63,49.9,1,1,1,2,0.2233,300,86284
6,1,3,1,E,1.52,53.07,1,1,1,3,0.2233,300,86284
4,1,2,1,B,1.5,47.17,1,1,1,1,0.2291,300,86284
5,1,3,2,A   E,1.5,55.79,1,1,1,1,0.0365,300,86284
3,2,1,1,E,1.9,97.52,1,1,1,1,0.9514,300,86284
5,1,2,1,E,1.5,48.54,1,1,1,3,0.2291,300,86284
5,1,3,1,A   E,1.6,90.72,1,1,1,1,0.2233,300,86284
5,1,2,1,E,1.57,55.79,1,1,1,1,0.2291,300,86284
6,2,3,2,A,1.85,58.97,1,1,1,3,0.044,300,86284
5,2,3,1,,1.88,66.23,1,1,1,1,0.2415,300,86284
5,1,3,2,A,1.7,81.65,3,2,1,1,0.0365,300,86284
5,1,3,2,E,1.7,51.71,1,1,1,1,0.3172,300,86284
4,2,2,1,B,1.8,80.74,1,1,1,1,0.3633,300,86284
6,2,3,2,C,1.75,71.67,1,2,1,2,0.178,300,86284
6,2,3,2,E,1.75,83.46,1,2,1,3,0.3666,300,86284
3,2,1,2,C E,1.83,54.43,1,5,1,2,1.5395,300,86284
5,2,2,2,E,1.75,65.77,1,1,1,3,0.7262,300,86284
5,1,3,2,E,1.7,63.5,1,,2,4,0.3172,300,86284
5,1,3,2,E,1.65,74.84,1,3,1,1,0.3172,300,86284
3,2,1,2,E,1.73,54.43,1,1,1,3,1.5395,300,86284
4,1,2,2,E,1.65,81.65,1,2,3,1,0.4324,300,86284
6,,3,1,E,,,1,1,1,,0.2415,300,86284
5,2,3,1,E,1.68,66.68,1,2,1,3,0.2415,300,86284
3,2,1,1,E,1.68,52.16,1,1,1,2,0.9514,300,86284
5,2,2,2,E,,,1,1,1,1,0.7262,300,86284
5,1,3,1,E,1.63,49.9,1,1,1,2,0.2233,300,86284
5,1,3,2,A   E,1.65,43.09,1,1,1,2,0.0365,300,86284
3,2,1,2,B  E,1.73,65.77,1,7,1,2,1.5395,300,86284
4,1,2,1,A   E,1.63,52.16,1,2,1,1,0.2291,300,86284
6,2,3,1,E,1.78,127.01,1,1,1,1,0.2415,300,86284
5,2,3,1,C E,1.7,58.97,1,2,1,2,0.2415,300,86284
4,2,2,1,D,1.65,58.97,1,,1,4,0.3633,300,86284
5,2,3,2,E,1.9,117.94,1,1,1,3,0.3666,300,86284
5,2,2,2,E,1.8,65.77,1,1,1,2,0.7262,300,86284
5,1,3,2,AB DE,1.7,63.5,1,6,1,1,0.0365,300,86284
5,1,3,1,,1.65,65.77,2,3,1,1,0.2233,300,86284
4,1,1,2,E,1.63,68.95,1,1,1,1,1.3114,300,86284
4,2,2,1,,1.8,90.72,1,2,1,1,0.3633,300,86284
6,2,3,2,E,1.83,113.4,1,1,1,1,0.3666,300,86284
5,2,3,1,E,1.78,63.5,1,1,1,2,0.2415,300,86284
4,1,2,1,A,,,1,1,1,4,0.2291,300,86284
5,1,3,2,E,1.6,79.83,1,2,1,1,0.3172,300,86284
3,1,1,2,E,1.68,58.97,1,1,1,1,1.3114,300,86284
5,2,3,1,E,1.78,78.93,1,1,1,1,0.2415,300,86284
5,2,3,1,E,1.98,90.72,1,,,,0.2415,300,86284
4,2,2,2,E,1.8,90.72,1,1,1,1,0.7262,300,86284
5,1,3,2,E,1.6,51.26,1,1,1,1,0.3172,300,86284
4,1,1,1,E,1.63,47.63,1,1,1,4,0.8025,300,86284
4,1,2,2,A   E,1.7,81.65,1,3,2,4,0.1139,300,86284
5,1,3,2,E,1.73,59.42,1,2,1,1,0.3172,300,86284
5,1,3,2,E,1.68,49.44,1,1,1,1,0.3172,300,86284
5,2,2,2,E,1.68,56.7,1,1,1,4,0.7262,300,86284
5,1,3,2,E,1.63,65.77,1,7,1,3,0.3172,300,86284
5,1,2,2,C E,1.68,54.43,1,3,1,1,0.2337,300,86284
5,1,3,2,A   E,1.65,72.58,1,2,1,1,0.0365,300,86284
4,2,1,1,A,1.68,58.97,1,1,1,2,0.9514,300,86284
5,1,2,2,E,,,1,2,1,1,0.4324,300,86284
5,2,3,1,,,,1,1,1,4,0.2415,300,86284
5,1,3,2,E,1.68,70.31,1,1,1,1,0.3172,300,86284
4,1,2,2,E,1.63,68.04,1,,1,1,0.4324,300,86284
6,1,4,2,E,,,1,1,1,4,0.5503,300,86284
5,2,3,2,E,1.8,74.84,1,1,1,1,0.3666,300,86284
5,1,3,2,E,1.63,63.5,1,1,1,1,0.3172,300,86284
4,2,2,2,E,1.88,106.6,1,3,1,3,0.7262,300,86284
6,2,3,2,E,1.83,90.72,1,2,1,1,0.3666,300,86284
6,1,3,2,A CDE,1.68,57.61,1,2,1,4,0.0365,300,86284
4,1,2,2,E,1.75,72.58,1,1,1,1,0.4324,300,86284
5,2,3,2,A   E,1.75,83.01,1,3,1,4,0.044,300,86284
6,1,3,1,E,1.5,90.27,1,1,1,4,0.2233,300,86284
4,1,2,2,E,1.6,84.37,1,4,1,1,0.4324,300,86284
5,1,3,1,E,1.73,53.07,1,5,1,3,0.2233,300,86284
4,1,1,2,A,1.63,52.16,1,2,1,3,0.1855,300,86284
4,2,2,2,C E,1.8,91.17,1,1,1,1,0.7262,300,86284
5,2,3,2,E,1.83,63.5,1,1,1,2,0.3666,300,86284
6,2,3,2,E,1.78,78.02,1,1,1,1,0.3666,300,86284
4,2,2,1,E,1.68,99.79,1,1,1,1,0.3633,300,86284
5,1,3,2,E,1.6,49.9,1,2,1,3,0.3172,300,86284
4,1,1,1,E,1.5,43.09,1,,,,0.8025,300,86284
6,2,3,2,E,1.75,73.94,1,1,1,1,0.3666,300,86284
5,1,3,2,E,1.57,48.08,1,1,1,2,0.3172,300,86284
5,2,2,1,E,1.73,73.03,1,1,1,1,0.3633,300,86284
5,2,3,1,E,1.88,72.58,1,1,1,2,0.2415,300,86284
5,1,2,1,E,1.55,54.89,3,2,1,1,0.2291,300,86284
6,2,5,1,E,1.5,90.72,1,1,1,2,0.9514,300,86284
5,1,3,2,E,1.52,74.84,5,5,3,4,0.3172,300,86284
4,2,1,1,E,1.73,61.24,,7,1,2,0.9514,300,86284
5,2,2,2,A,1.78,63.5,1,1,1,2,0.0596,300,86284
